DAY_KEY,DAY_DATE,MONTH_KEY,CURRENT_MONTH,MONTH_NUMBER,QUARTER_KEY,CURRENT_QUARTER,CURRENT_YEAR,CPO_YEAR,DAY_OF_WEEK,DAY_OF_MONTH,DAYS_IN_MONTH,DAY_OF_YEAR,WEEK_OF_MONTH,WEEK_OF_QUARTER,WEEK_OF_YEAR,MONTH_EN,WEEKDAY_EN,MONTH_DE,WEEKDAY_DE,MONTH_FR,WEEKDAY_FR,MONTH_JA,WEEKDAY_JA,MONTH_CS,WEEKDAY_CS,MONTH_DA,WEEKDAY_DA,MONTH_EL,WEEKDAY_EL,MONTH_ES,WEEKDAY_ES,MONTH_FI,WEEKDAY_FI,MONTH_HU,WEEKDAY_HU,MONTH_ID,WEEKDAY_ID,MONTH_IT,WEEKDAY_IT,MONTH_KO,WEEKDAY_KO,MONTH_MS,WEEKDAY_MS,MONTH_NL,WEEKDAY_NL,MONTH_NO,WEEKDAY_NO,MONTH_PL,WEEKDAY_PL,MONTH_PT,WEEKDAY_PT,MONTH_RU,WEEKDAY_RU,MONTH_SC,WEEKDAY_SC,MONTH_SV,WEEKDAY_SV,MONTH_TC,WEEKDAY_TC,MONTH_TH,WEEKDAY_TH
20120319,2012-03-19 00:00:00.0,201203,3,27,20121,1,2012,2015,2,19,31,79,4,12,12,March,Monday,März,Montag,Mars,Lundi,3 月,月曜日,Březen,Pondělí,Marts,Mandag,Μάρτιος,Δευτέρα,Marzo,Lunes,Maaliskuu,maanantai,Március,Hétfő,Maret,Senin,Marzo,Lunedì,3월,월요일,Mac,Isnin,maart,maandag,Mars,Mandag,Marzec,poniedziałek,Março,Segunda-feira,Март,Понедельник,三月,星期一,Mars,Måndag,三月,星期一,มีนาคม,จันทร์
20120320,2012-03-20 00:00:00.0,201203,3,27,20121,1,2012,2015,3,20,31,80,4,12,12,March,Tuesday,März,Dienstag,Mars,Mardi,3 月,火曜日,Březen,Úterý,Marts,Tirsdag,Μάρτιος,Τρίτη,Marzo,Martes,Maaliskuu,tiistai,Március,Kedd,Maret,Selasa,Marzo,Martedì,3월,화요일,Mac,Selasa,maart,dinsdag,Mars,Tirsdag,Marzec,wtorek,Março,Terça-feira,Март,Вторник,三月,星期二,Mars,Tisdag,三月,星期二,มีนาคม,อังคาร
20120321,2012-03-21 00:00:00.0,201203,3,27,20121,1,2012,2015,4,21,31,81,4,12,12,March,Wednesday,März,Mittwoch,Mars,Mercredi,3 月,水曜日,Březen,Středa,Marts,Onsdag,Μάρτιος,Τετάρτη,Marzo,Miércoles,Maaliskuu,keskiviikko,Március,Szerda,Maret,Rabu,Marzo,Mercoledì,3월,수요일,Mac,Rabu,maart,woensdag,Mars,Onsdag,Marzec,środa,Março,Quarta-feira,Март,Среда,三月,星期三,Mars,Onsdag,三月,星期三,มีนาคม,พุธ
20120322,2012-03-22 00:00:00.0,201203,3,27,20121,1,2012,2015,5,22,31,82,4,12,12,March,Thursday,März,Donnerstag,Mars,Jeudi,3 月,木曜日,Březen,Čtvrtek,Marts,Torsdag,Μάρτιος,Πέμπτη,Marzo,Jueves,Maaliskuu,torstai,Március,Csütörtök,Maret,Kamis,Marzo,Giovedì,3월,목요일,Mac,Khamis,maart,donderdag,Mars,Torsdag,Marzec,czwartek,Março,Quinta-feira,Март,Четверг,三月,星期四,Mars,Torsdag,三月,星期四,มีนาคม,พฤหัสบดี
20120323,2012-03-23 00:00:00.0,201203,3,27,20121,1,2012,2015,6,23,31,83,4,12,12,March,Friday,März,Freitag,Mars,Vendredi,3 月,金曜日,Březen,Pátek,Marts,Fredag,Μάρτιος,Παρασκευή,Marzo,Viernes,Maaliskuu,perjantai,Március,Péntek,Maret,Jumat,Marzo,Venerdì,3월,금요일,Mac,Jumaat,maart,vrijdag,Mars,Fredag,Marzec,piątek,Março,Sexta-feira,Март,Пятница,三月,星期五,Mars,Fredag,三月,星期五,มีนาคม,ศุกร์
20120324,2012-03-24 00:00:00.0,201203,3,27,20121,1,2012,2015,7,24,31,84,4,12,12,March,Saturday,März,Samstag,Mars,Samedi,3 月,土曜日,Březen,Sobota,Marts,Lørdag,Μάρτιος,Σάββατο,Marzo,Sábado,Maaliskuu,lauantai,Március,Szombat,Maret,Sabtu,Marzo,Sabato,3월,토요일,Mac,Sabtu,maart,zaterdag,Mars,Lørdag,Marzec,sobota,Março,Sábado,Март,Суббота,三月,星期六,Mars,Lördag,三月,星期六,มีนาคม,เสาร์
20120325,2012-03-25 00:00:00.0,201203,3,27,20121,1,2012,2015,1,25,31,85,5,13,13,March,Sunday,März,Sonntag,Mars,Dimanche,3 月,日曜日,Březen,Neděle,Marts,Søndag,Μάρτιος,Κυριακή,Marzo,Domingo,Maaliskuu,sunnuntai,Március,Vasárnap,Maret,Minggu,Marzo,Domenica,3월,일요일,Mac,Ahad,maart,zondag,Mars,Søndag,Marzec,niedziela,Março,Domingo,Март,Воскресенье,三月,星期日,Mars,Söndag,三月,星期日,มีนาคม,อาทิตย์
20120326,2012-03-26 00:00:00.0,201203,3,27,20121,1,2012,2015,2,26,31,86,5,13,13,March,Monday,März,Montag,Mars,Lundi,3 月,月曜日,Březen,Pondělí,Marts,Mandag,Μάρτιος,Δευτέρα,Marzo,Lunes,Maaliskuu,maanantai,Március,Hétfő,Maret,Senin,Marzo,Lunedì,3월,월요일,Mac,Isnin,maart,maandag,Mars,Mandag,Marzec,poniedziałek,Março,Segunda-feira,Март,Понедельник,三月,星期一,Mars,Måndag,三月,星期一,มีนาคม,จันทร์
20120327,2012-03-27 00:00:00.0,201203,3,27,20121,1,2012,2015,3,27,31,87,5,13,13,March,Tuesday,März,Dienstag,Mars,Mardi,3 月,火曜日,Březen,Úterý,Marts,Tirsdag,Μάρτιος,Τρίτη,Marzo,Martes,Maaliskuu,tiistai,Március,Kedd,Maret,Selasa,Marzo,Martedì,3월,화요일,Mac,Selasa,maart,dinsdag,Mars,Tirsdag,Marzec,wtorek,Março,Terça-feira,Март,Вторник,三月,星期二,Mars,Tisdag,三月,星期二,มีนาคม,อังคาร
20120328,2012-03-28 00:00:00.0,201203,3,27,20121,1,2012,2015,4,28,31,88,5,13,13,March,Wednesday,März,Mittwoch,Mars,Mercredi,3 月,水曜日,Březen,Středa,Marts,Onsdag,Μάρτιος,Τετάρτη,Marzo,Miércoles,Maaliskuu,keskiviikko,Március,Szerda,Maret,Rabu,Marzo,Mercoledì,3월,수요일,Mac,Rabu,maart,woensdag,Mars,Onsdag,Marzec,środa,Março,Quarta-feira,Март,Среда,三月,星期三,Mars,Onsdag,三月,星期三,มีนาคม,พุธ
20120329,2012-03-29 00:00:00.0,201203,3,27,20121,1,2012,2015,5,29,31,89,5,13,13,March,Thursday,März,Donnerstag,Mars,Jeudi,3 月,木曜日,Březen,Čtvrtek,Marts,Torsdag,Μάρτιος,Πέμπτη,Marzo,Jueves,Maaliskuu,torstai,Március,Csütörtök,Maret,Kamis,Marzo,Giovedì,3월,목요일,Mac,Khamis,maart,donderdag,Mars,Torsdag,Marzec,czwartek,Março,Quinta-feira,Март,Четверг,三月,星期四,Mars,Torsdag,三月,星期四,มีนาคม,พฤหัสบดี
20120330,2012-03-30 00:00:00.0,201203,3,27,20121,1,2012,2015,6,30,31,90,5,13,13,March,Friday,März,Freitag,Mars,Vendredi,3 月,金曜日,Březen,Pátek,Marts,Fredag,Μάρτιος,Παρασκευή,Marzo,Viernes,Maaliskuu,perjantai,Március,Péntek,Maret,Jumat,Marzo,Venerdì,3월,금요일,Mac,Jumaat,maart,vrijdag,Mars,Fredag,Marzec,piątek,Março,Sexta-feira,Март,Пятница,三月,星期五,Mars,Fredag,三月,星期五,มีนาคม,ศุกร์
20120331,2012-03-31 00:00:00.0,201203,3,27,20121,1,2012,2015,7,31,31,91,5,13,13,March,Saturday,März,Samstag,Mars,Samedi,3 月,土曜日,Březen,Sobota,Marts,Lørdag,Μάρτιος,Σάββατο,Marzo,Sábado,Maaliskuu,lauantai,Március,Szombat,Maret,Sabtu,Marzo,Sabato,3월,토요일,Mac,Sabtu,maart,zaterdag,Mars,Lørdag,Marzec,sobota,Março,Sábado,Март,Суббота,三月,星期六,Mars,Lördag,三月,星期六,มีนาคม,เสาร์
20120401,2012-04-01 00:00:00.0,201204,4,28,20122,2,2012,2015,1,1,30,92,1,1,14,April,Sunday,April,Sonntag,Avril,Dimanche,4 月,日曜日,Duben,Neděle,April,Søndag,Απρίλιος,Κυριακή,Abril,Domingo,Huhtikuu,sunnuntai,Április,Vasárnap,April,Minggu,Aprile,Domenica,4월,일요일,April,Ahad,april,zondag,April,Søndag,Kwiecień,niedziela,Abril,Domingo,Апрель,Воскресенье,四月,星期日,April,Söndag,四月,星期日,เมษายน,อาทิตย์
20120402,2012-04-02 00:00:00.0,201204,4,28,20122,2,2012,2015,2,2,30,93,1,1,14,April,Monday,April,Montag,Avril,Lundi,4 月,月曜日,Duben,Pondělí,April,Mandag,Απρίλιος,Δευτέρα,Abril,Lunes,Huhtikuu,maanantai,Április,Hétfő,April,Senin,Aprile,Lunedì,4월,월요일,April,Isnin,april,maandag,April,Mandag,Kwiecień,poniedziałek,Abril,Segunda-feira,Апрель,Понедельник,四月,星期一,April,Måndag,四月,星期一,เมษายน,จันทร์
20120403,2012-04-03 00:00:00.0,201204,4,28,20122,2,2012,2015,3,3,30,94,1,1,14,April,Tuesday,April,Dienstag,Avril,Mardi,4 月,火曜日,Duben,Úterý,April,Tirsdag,Απρίλιος,Τρίτη,Abril,Martes,Huhtikuu,tiistai,Április,Kedd,April,Selasa,Aprile,Martedì,4월,화요일,April,Selasa,april,dinsdag,April,Tirsdag,Kwiecień,wtorek,Abril,Terça-feira,Апрель,Вторник,四月,星期二,April,Tisdag,四月,星期二,เมษายน,อังคาร
20120404,2012-04-04 00:00:00.0,201204,4,28,20122,2,2012,2015,4,4,30,95,1,1,14,April,Wednesday,April,Mittwoch,Avril,Mercredi,4 月,水曜日,Duben,Středa,April,Onsdag,Απρίλιος,Τετάρτη,Abril,Miércoles,Huhtikuu,keskiviikko,Április,Szerda,April,Rabu,Aprile,Mercoledì,4월,수요일,April,Rabu,april,woensdag,April,Onsdag,Kwiecień,środa,Abril,Quarta-feira,Апрель,Среда,四月,星期三,April,Onsdag,四月,星期三,เมษายน,พุธ
20120405,2012-04-05 00:00:00.0,201204,4,28,20122,2,2012,2015,5,5,30,96,1,1,14,April,Thursday,April,Donnerstag,Avril,Jeudi,4 月,木曜日,Duben,Čtvrtek,April,Torsdag,Απρίλιος,Πέμπτη,Abril,Jueves,Huhtikuu,torstai,Április,Csütörtök,April,Kamis,Aprile,Giovedì,4월,목요일,April,Khamis,april,donderdag,April,Torsdag,Kwiecień,czwartek,Abril,Quinta-feira,Апрель,Четверг,四月,星期四,April,Torsdag,四月,星期四,เมษายน,พฤหัสบดี
20120406,2012-04-06 00:00:00.0,201204,4,28,20122,2,2012,2015,6,6,30,97,1,1,14,April,Friday,April,Freitag,Avril,Vendredi,4 月,金曜日,Duben,Pátek,April,Fredag,Απρίλιος,Παρασκευή,Abril,Viernes,Huhtikuu,perjantai,Április,Péntek,April,Jumat,Aprile,Venerdì,4월,금요일,April,Jumaat,april,vrijdag,April,Fredag,Kwiecień,piątek,Abril,Sexta-feira,Апрель,Пятница,四月,星期五,April,Fredag,四月,星期五,เมษายน,ศุกร์
20120407,2012-04-07 00:00:00.0,201204,4,28,20122,2,2012,2015,7,7,30,98,1,1,14,April,Saturday,April,Samstag,Avril,Samedi,4 月,土曜日,Duben,Sobota,April,Lørdag,Απρίλιος,Σάββατο,Abril,Sábado,Huhtikuu,lauantai,Április,Szombat,April,Sabtu,Aprile,Sabato,4월,토요일,April,Sabtu,april,zaterdag,April,Lørdag,Kwiecień,sobota,Abril,Sábado,Апрель,Суббота,四月,星期六,April,Lördag,四月,星期六,เมษายน,เสาร์
20120408,2012-04-08 00:00:00.0,201204,4,28,20122,2,2012,2015,1,8,30,99,2,2,15,April,Sunday,April,Sonntag,Avril,Dimanche,4 月,日曜日,Duben,Neděle,April,Søndag,Απρίλιος,Κυριακή,Abril,Domingo,Huhtikuu,sunnuntai,Április,Vasárnap,April,Minggu,Aprile,Domenica,4월,일요일,April,Ahad,april,zondag,April,Søndag,Kwiecień,niedziela,Abril,Domingo,Апрель,Воскресенье,四月,星期日,April,Söndag,四月,星期日,เมษายน,อาทิตย์
20120409,2012-04-09 00:00:00.0,201204,4,28,20122,2,2012,2015,2,9,30,100,2,2,15,April,Monday,April,Montag,Avril,Lundi,4 月,月曜日,Duben,Pondělí,April,Mandag,Απρίλιος,Δευτέρα,Abril,Lunes,Huhtikuu,maanantai,Április,Hétfő,April,Senin,Aprile,Lunedì,4월,월요일,April,Isnin,april,maandag,April,Mandag,Kwiecień,poniedziałek,Abril,Segunda-feira,Апрель,Понедельник,四月,星期一,April,Måndag,四月,星期一,เมษายน,จันทร์
20120410,2012-04-10 00:00:00.0,201204,4,28,20122,2,2012,2015,3,10,30,101,2,2,15,April,Tuesday,April,Dienstag,Avril,Mardi,4 月,火曜日,Duben,Úterý,April,Tirsdag,Απρίλιος,Τρίτη,Abril,Martes,Huhtikuu,tiistai,Április,Kedd,April,Selasa,Aprile,Martedì,4월,화요일,April,Selasa,april,dinsdag,April,Tirsdag,Kwiecień,wtorek,Abril,Terça-feira,Апрель,Вторник,四月,星期二,April,Tisdag,四月,星期二,เมษายน,อังคาร
20120411,2012-04-11 00:00:00.0,201204,4,28,20122,2,2012,2015,4,11,30,102,2,2,15,April,Wednesday,April,Mittwoch,Avril,Mercredi,4 月,水曜日,Duben,Středa,April,Onsdag,Απρίλιος,Τετάρτη,Abril,Miércoles,Huhtikuu,keskiviikko,Április,Szerda,April,Rabu,Aprile,Mercoledì,4월,수요일,April,Rabu,april,woensdag,April,Onsdag,Kwiecień,środa,Abril,Quarta-feira,Апрель,Среда,四月,星期三,April,Onsdag,四月,星期三,เมษายน,พุธ
20120412,2012-04-12 00:00:00.0,201204,4,28,20122,2,2012,2015,5,12,30,103,2,2,15,April,Thursday,April,Donnerstag,Avril,Jeudi,4 月,木曜日,Duben,Čtvrtek,April,Torsdag,Απρίλιος,Πέμπτη,Abril,Jueves,Huhtikuu,torstai,Április,Csütörtök,April,Kamis,Aprile,Giovedì,4월,목요일,April,Khamis,april,donderdag,April,Torsdag,Kwiecień,czwartek,Abril,Quinta-feira,Апрель,Четверг,四月,星期四,April,Torsdag,四月,星期四,เมษายน,พฤหัสบดี
20120413,2012-04-13 00:00:00.0,201204,4,28,20122,2,2012,2015,6,13,30,104,2,2,15,April,Friday,April,Freitag,Avril,Vendredi,4 月,金曜日,Duben,Pátek,April,Fredag,Απρίλιος,Παρασκευή,Abril,Viernes,Huhtikuu,perjantai,Április,Péntek,April,Jumat,Aprile,Venerdì,4월,금요일,April,Jumaat,april,vrijdag,April,Fredag,Kwiecień,piątek,Abril,Sexta-feira,Апрель,Пятница,四月,星期五,April,Fredag,四月,星期五,เมษายน,ศุกร์
20120414,2012-04-14 00:00:00.0,201204,4,28,20122,2,2012,2015,7,14,30,105,2,2,15,April,Saturday,April,Samstag,Avril,Samedi,4 月,土曜日,Duben,Sobota,April,Lørdag,Απρίλιος,Σάββατο,Abril,Sábado,Huhtikuu,lauantai,Április,Szombat,April,Sabtu,Aprile,Sabato,4월,토요일,April,Sabtu,april,zaterdag,April,Lørdag,Kwiecień,sobota,Abril,Sábado,Апрель,Суббота,四月,星期六,April,Lördag,四月,星期六,เมษายน,เสาร์
20120415,2012-04-15 00:00:00.0,201204,4,28,20122,2,2012,2015,1,15,30,106,3,3,16,April,Sunday,April,Sonntag,Avril,Dimanche,4 月,日曜日,Duben,Neděle,April,Søndag,Απρίλιος,Κυριακή,Abril,Domingo,Huhtikuu,sunnuntai,Április,Vasárnap,April,Minggu,Aprile,Domenica,4월,일요일,April,Ahad,april,zondag,April,Søndag,Kwiecień,niedziela,Abril,Domingo,Апрель,Воскресенье,四月,星期日,April,Söndag,四月,星期日,เมษายน,อาทิตย์
20120416,2012-04-16 00:00:00.0,201204,4,28,20122,2,2012,2015,2,16,30,107,3,3,16,April,Monday,April,Montag,Avril,Lundi,4 月,月曜日,Duben,Pondělí,April,Mandag,Απρίλιος,Δευτέρα,Abril,Lunes,Huhtikuu,maanantai,Április,Hétfő,April,Senin,Aprile,Lunedì,4월,월요일,April,Isnin,april,maandag,April,Mandag,Kwiecień,poniedziałek,Abril,Segunda-feira,Апрель,Понедельник,四月,星期一,April,Måndag,四月,星期一,เมษายน,จันทร์
20120417,2012-04-17 00:00:00.0,201204,4,28,20122,2,2012,2015,3,17,30,108,3,3,16,April,Tuesday,April,Dienstag,Avril,Mardi,4 月,火曜日,Duben,Úterý,April,Tirsdag,Απρίλιος,Τρίτη,Abril,Martes,Huhtikuu,tiistai,Április,Kedd,April,Selasa,Aprile,Martedì,4월,화요일,April,Selasa,april,dinsdag,April,Tirsdag,Kwiecień,wtorek,Abril,Terça-feira,Апрель,Вторник,四月,星期二,April,Tisdag,四月,星期二,เมษายน,อังคาร
20120418,2012-04-18 00:00:00.0,201204,4,28,20122,2,2012,2015,4,18,30,109,3,3,16,April,Wednesday,April,Mittwoch,Avril,Mercredi,4 月,水曜日,Duben,Středa,April,Onsdag,Απρίλιος,Τετάρτη,Abril,Miércoles,Huhtikuu,keskiviikko,Április,Szerda,April,Rabu,Aprile,Mercoledì,4월,수요일,April,Rabu,april,woensdag,April,Onsdag,Kwiecień,środa,Abril,Quarta-feira,Апрель,Среда,四月,星期三,April,Onsdag,四月,星期三,เมษายน,พุธ
20120419,2012-04-19 00:00:00.0,201204,4,28,20122,2,2012,2015,5,19,30,110,3,3,16,April,Thursday,April,Donnerstag,Avril,Jeudi,4 月,木曜日,Duben,Čtvrtek,April,Torsdag,Απρίλιος,Πέμπτη,Abril,Jueves,Huhtikuu,torstai,Április,Csütörtök,April,Kamis,Aprile,Giovedì,4월,목요일,April,Khamis,april,donderdag,April,Torsdag,Kwiecień,czwartek,Abril,Quinta-feira,Апрель,Четверг,四月,星期四,April,Torsdag,四月,星期四,เมษายน,พฤหัสบดี
20120420,2012-04-20 00:00:00.0,201204,4,28,20122,2,2012,2015,6,20,30,111,3,3,16,April,Friday,April,Freitag,Avril,Vendredi,4 月,金曜日,Duben,Pátek,April,Fredag,Απρίλιος,Παρασκευή,Abril,Viernes,Huhtikuu,perjantai,Április,Péntek,April,Jumat,Aprile,Venerdì,4월,금요일,April,Jumaat,april,vrijdag,April,Fredag,Kwiecień,piątek,Abril,Sexta-feira,Апрель,Пятница,四月,星期五,April,Fredag,四月,星期五,เมษายน,ศุกร์
20120421,2012-04-21 00:00:00.0,201204,4,28,20122,2,2012,2015,7,21,30,112,3,3,16,April,Saturday,April,Samstag,Avril,Samedi,4 月,土曜日,Duben,Sobota,April,Lørdag,Απρίλιος,Σάββατο,Abril,Sábado,Huhtikuu,lauantai,Április,Szombat,April,Sabtu,Aprile,Sabato,4월,토요일,April,Sabtu,april,zaterdag,April,Lørdag,Kwiecień,sobota,Abril,Sábado,Апрель,Суббота,四月,星期六,April,Lördag,四月,星期六,เมษายน,เสาร์
20120422,2012-04-22 00:00:00.0,201204,4,28,20122,2,2012,2015,1,22,30,113,4,4,17,April,Sunday,April,Sonntag,Avril,Dimanche,4 月,日曜日,Duben,Neděle,April,Søndag,Απρίλιος,Κυριακή,Abril,Domingo,Huhtikuu,sunnuntai,Április,Vasárnap,April,Minggu,Aprile,Domenica,4월,일요일,April,Ahad,april,zondag,April,Søndag,Kwiecień,niedziela,Abril,Domingo,Апрель,Воскресенье,四月,星期日,April,Söndag,四月,星期日,เมษายน,อาทิตย์
20120423,2012-04-23 00:00:00.0,201204,4,28,20122,2,2012,2015,2,23,30,114,4,4,17,April,Monday,April,Montag,Avril,Lundi,4 月,月曜日,Duben,Pondělí,April,Mandag,Απρίλιος,Δευτέρα,Abril,Lunes,Huhtikuu,maanantai,Április,Hétfő,April,Senin,Aprile,Lunedì,4월,월요일,April,Isnin,april,maandag,April,Mandag,Kwiecień,poniedziałek,Abril,Segunda-feira,Апрель,Понедельник,四月,星期一,April,Måndag,四月,星期一,เมษายน,จันทร์
20120424,2012-04-24 00:00:00.0,201204,4,28,20122,2,2012,2015,3,24,30,115,4,4,17,April,Tuesday,April,Dienstag,Avril,Mardi,4 月,火曜日,Duben,Úterý,April,Tirsdag,Απρίλιος,Τρίτη,Abril,Martes,Huhtikuu,tiistai,Április,Kedd,April,Selasa,Aprile,Martedì,4월,화요일,April,Selasa,april,dinsdag,April,Tirsdag,Kwiecień,wtorek,Abril,Terça-feira,Апрель,Вторник,四月,星期二,April,Tisdag,四月,星期二,เมษายน,อังคาร
20120425,2012-04-25 00:00:00.0,201204,4,28,20122,2,2012,2015,4,25,30,116,4,4,17,April,Wednesday,April,Mittwoch,Avril,Mercredi,4 月,水曜日,Duben,Středa,April,Onsdag,Απρίλιος,Τετάρτη,Abril,Miércoles,Huhtikuu,keskiviikko,Április,Szerda,April,Rabu,Aprile,Mercoledì,4월,수요일,April,Rabu,april,woensdag,April,Onsdag,Kwiecień,środa,Abril,Quarta-feira,Апрель,Среда,四月,星期三,April,Onsdag,四月,星期三,เมษายน,พุธ
20120426,2012-04-26 00:00:00.0,201204,4,28,20122,2,2012,2015,5,26,30,117,4,4,17,April,Thursday,April,Donnerstag,Avril,Jeudi,4 月,木曜日,Duben,Čtvrtek,April,Torsdag,Απρίλιος,Πέμπτη,Abril,Jueves,Huhtikuu,torstai,Április,Csütörtök,April,Kamis,Aprile,Giovedì,4월,목요일,April,Khamis,april,donderdag,April,Torsdag,Kwiecień,czwartek,Abril,Quinta-feira,Апрель,Четверг,四月,星期四,April,Torsdag,四月,星期四,เมษายน,พฤหัสบดี
20120427,2012-04-27 00:00:00.0,201204,4,28,20122,2,2012,2015,6,27,30,118,4,4,17,April,Friday,April,Freitag,Avril,Vendredi,4 月,金曜日,Duben,Pátek,April,Fredag,Απρίλιος,Παρασκευή,Abril,Viernes,Huhtikuu,perjantai,Április,Péntek,April,Jumat,Aprile,Venerdì,4월,금요일,April,Jumaat,april,vrijdag,April,Fredag,Kwiecień,piątek,Abril,Sexta-feira,Апрель,Пятница,四月,星期五,April,Fredag,四月,星期五,เมษายน,ศุกร์
20120428,2012-04-28 00:00:00.0,201204,4,28,20122,2,2012,2015,7,28,30,119,4,4,17,April,Saturday,April,Samstag,Avril,Samedi,4 月,土曜日,Duben,Sobota,April,Lørdag,Απρίλιος,Σάββατο,Abril,Sábado,Huhtikuu,lauantai,Április,Szombat,April,Sabtu,Aprile,Sabato,4월,토요일,April,Sabtu,april,zaterdag,April,Lørdag,Kwiecień,sobota,Abril,Sábado,Апрель,Суббота,四月,星期六,April,Lördag,四月,星期六,เมษายน,เสาร์
20120429,2012-04-29 00:00:00.0,201204,4,28,20122,2,2012,2015,1,29,30,120,5,5,18,April,Sunday,April,Sonntag,Avril,Dimanche,4 月,日曜日,Duben,Neděle,April,Søndag,Απρίλιος,Κυριακή,Abril,Domingo,Huhtikuu,sunnuntai,Április,Vasárnap,April,Minggu,Aprile,Domenica,4월,일요일,April,Ahad,april,zondag,April,Søndag,Kwiecień,niedziela,Abril,Domingo,Апрель,Воскресенье,四月,星期日,April,Söndag,四月,星期日,เมษายน,อาทิตย์
20120430,2012-04-30 00:00:00.0,201204,4,28,20122,2,2012,2015,2,30,30,121,5,5,18,April,Monday,April,Montag,Avril,Lundi,4 月,月曜日,Duben,Pondělí,April,Mandag,Απρίλιος,Δευτέρα,Abril,Lunes,Huhtikuu,maanantai,Április,Hétfő,April,Senin,Aprile,Lunedì,4월,월요일,April,Isnin,april,maandag,April,Mandag,Kwiecień,poniedziałek,Abril,Segunda-feira,Апрель,Понедельник,四月,星期一,April,Måndag,四月,星期一,เมษายน,จันทร์
20120501,2012-05-01 00:00:00.0,201205,5,29,20122,2,2012,2015,3,1,31,122,1,5,18,May,Tuesday,Mai,Dienstag,Mai,Mardi,5 月,火曜日,Květen,Úterý,Maj,Tirsdag,Μάιος,Τρίτη,Mayo,Martes,Toukokuu,tiistai,Május,Kedd,Mei,Selasa,Maggio,Martedì,5월,화요일,Mei,Selasa,mei,dinsdag,Mai,Tirsdag,Maj,wtorek,Maio,Terça-feira,Май,Вторник,五月,星期二,Maj,Tisdag,五月,星期二,พฤษภาคม,อังคาร
